file,bytes,checksum
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_a_free_1.shx,46124,6346d8d8e3e2d1198eeee6eddf63bc3f
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_places_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_railways_free_1.dbf,117851,d668ab2a545c8edf012746337915c384
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_waterways_free_1.dbf,778082,f7edbba1f8b4792db3f721f7653baa47
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_landuse_a_free_1.dbf,6411567,1f61057c663ae4f413144539b1ad55ca
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_buildings_a_free_1.shx,1027876,fcfb7624b4223aa31ec77cda966539ff
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_a_free_1.dbf,822841,56dc9e350a68eb2a2348fa299f72c437
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_roads_free_1.dbf,18110128,926f19e7ff4b9b659ef564d20cb95110
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_places_a_free_1.shp,13352404,b384f93dbdca1d0c0cca95a87af553fd
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_natural_a_free_1.shp,50780,03b68e0a2322fb26f560688417551ba4
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_waterways_free_1.shp,1631668,c3427e9c30bebb4e0e3c9f26ec3f5795
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_natural_a_free_1.dbf,6597,62720872622af553ab13d6594182e71e
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_traffic_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_pois_a_free_1.shp,1338384,8c9c42f37df68a34096cb8472c31537f
data/raw_data/countydata/OSM/suffolk-latest-free/gis_osm_transport_a_free_1.shp,56312,dc9a049ac54835136b26ed23d9be96bd
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_water_a_free_1.shp,2815472,dadee3a4eb4f0aa2f8adc55a1db3a413
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_a_free_1.dbf,20390,eaed22d5c31564be8cda8f3092994b9d
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_a_free_1.shx,492,f486096c3fa1b748a3b3ef9f5a6229df
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_a_free_1.shx,900,2cbbe18d9e5ad06c47fda6f863b6dee5
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_free_1.dbf,2129432,2e370eb0fb53bdfa4aaff0690a34f065
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_a_free_1.shx,29508,c81471fc12e48690ef0f1f027aa7185d
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_a_free_1.shx,1156,d19ae2c61c9c02591842c077c69e389d
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_free_1.shx,82556,47a9689afefabaf0e6b413f92ec73a55
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_buildings_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_free_1.shp,431636,b370ffd70899c8013180d6f8750d4d99
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_landuse_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_landuse_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_water_a_free_1.dbf,523399,77e0f9b7e6e2ef313cadb9a0df14aeb5
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_free_1.shx,119220,d7b32bbba3bccbc24ba4b1e7eb2f757f
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_free_1.shp,5056,af52fe6c1435cac1a04ea3b9957379b9
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_free_1.dbf,2204078,0b0574a4e7d44bdde376c0ea4e7bc388
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_roads_free_1.shx,1295148,bc9616c3304dddc533f7b982a6884182
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_a_free_1.shp,918212,f5bb59b13e0335024a48054c0fe3bce2
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_buildings_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_landuse_a_free_1.shx,262388,7d22b6102ee8fc934f6283b307202003
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_a_free_1.dbf,109271,60a742104083d1b5de861f34b3754a17
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_free_1.shx,123396,091c214dc2629f62c1a785436a7c47e6
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_free_1.shp,417020,2108070912dd7b1d7a066f1538aa9b10
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_free_1.dbf,1248552,6ee28dafe33b30635e2546aa88124aed
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_a_free_1.shx,6204,343e4af06e35048d25b1eb0d901a2f4f
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_free_1.shx,1516,c080c15cca3c8249e68aa54905471af7
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_free_1.dbf,25473,0d6adeeb2a75a00d2e4eea9fa2f5041a
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_free_1.shx,11508,ca06cd5298198dc49aff7ab66925cacf
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_railways_free_1.shx,26412,26ad813139a154548d74afe22c298d9d
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_railways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_a_free_1.shp,163424,7347552aa8acc0141fe762f2ec7a9ef1
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_water_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_a_free_1.dbf,525830,48de06eb1a2a2bea69ceee6b53be3b93
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_water_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_a_free_1.dbf,7169,b68c44ca6817642143d10fda70ce4d09
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_waterways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_free_1.dbf,218372,b94c502b8cdff66d7a86e07101999707
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_railways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_roads_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_free_1.dbf,1474063,09d3cb787a75e29ac26f77193612c856
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_landuse_a_free_1.shp,13996892,08791f6cc32a0586ad9439b195007c6c
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_free_1.shp,40028,3664dceecdbd1af1c972385e9a1bb300
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_free_1.shp,244540,451e72c69b2aae1100587eee03c5e320
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pofw_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_buildings_a_free_1.dbf,33566621,feb316775f9d0af539f8f4c2ac04f053
data/raw_data/countydata/OSM/kent-latest-free/README,671,48043f797a4bb97da6699dab924f8625
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_waterways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_railways_free_1.shp,592876,e278f7a388ade461b5a7ef3f67e2133a
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_waterways_free_1.shx,76372,7944cc3ac36b94606429867cfc24e5cd
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_buildings_a_free_1.shp,33558400,c97d06f600d33fdd4b5a50bd52818151
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_roads_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_roads_free_1.shp,27595804,8e99c88345ad777ad45070289572f92d
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_free_1.shx,69940,deff1a49015a7f00a594d29b1d2dc72c
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_free_1.shp,288696,8d436c79ad061d1975b5fd956be96183
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_water_a_free_1.shx,29372,284ca88cfa75534eea535c94a3450b74
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_a_free_1.shx,84108,2e3fdc753b470102f64f0c92d8d164f4
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_railways_free_1.dbf,516631,37ad6e80d13fb154da931805a5d9e06b
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_waterways_free_1.dbf,1411226,2d1b2cae38fdc6a3b7c54583ed84d225
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_landuse_a_free_1.dbf,4688560,796b576441f4b0007eb2cfe3c84bc32e
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_buildings_a_free_1.shx,1647532,550217cc9b657e6dd5d224ec0e29c62e
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_a_free_1.dbf,1501805,e27590e88268b34e3b2f71c162d84784
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_roads_free_1.dbf,29300815,318355f23489e3c5c0f8ac43e99fb7b4
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_places_a_free_1.shp,13596820,c3f48cd5ea84696465cb674685562f83
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_a_free_1.shp,83996,30c8c0c55c61820596b6572b468a5c77
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_waterways_free_1.shp,2655396,4b1c238739dfade6a50b4f9ae6c73fb4
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_natural_a_free_1.dbf,14462,b626b61227f7db5bf8eb0939474cd982
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_traffic_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_pois_a_free_1.shp,2373360,4605fd060118c0c6c75c59a33c9cd094
data/raw_data/countydata/OSM/kent-latest-free/gis_osm_transport_a_free_1.shp,12988,8b65ad4720e98054df5e628e2908be71
data/raw_data/countydata/OSM/greater-london-latest-free.shp.zip,131479834,738133ce8f6443942d9e406e94a6173b
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_water_a_free_1.shp,12153804,b8ae738266d1847aede5416ea5c9bd76
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_a_free_1.dbf,7538,fb058e7a0500defd5fb5c7ecf04a97aa
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_a_free_1.shx,716,d4c6b747fcc55e9d44cd3b181fada478
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_a_free_1.shx,452,ce6edf1b7a4bf0a4e90cfe57eab3fddd
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_free_1.dbf,1341645,47703b106ca154e449fba4a6967a9fa6
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_a_free_1.shx,35908,c4f7e5aee36c8fbfe32175d7032e8681
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_a_free_1.shx,484,c70087bb7d4def938af3df7b583cfeed
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_free_1.shx,79148,5a0d78f3e95397f574af26b1a949ecf4
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_buildings_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_free_1.shp,263160,2e4e9dfdae1c8ab3cb2c70ae1db60a54
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_landuse_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_landuse_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_water_a_free_1.dbf,1341931,47c320254cc17c877417bd900fd9b646
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_free_1.shx,75148,8b1527dcf60ab5a75a94396f602f397a
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_free_1.shp,2340,b93ea4f4dafb3f0fb30d5c57b653083b
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_free_1.dbf,1343647,6debff625d3b4054fca9998ab8e98250
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_roads_free_1.shx,1208948,b404b275cf23dddbb57803a574baaf0f
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_a_free_1.shp,1015288,e3d457a900efa469c9b117774bbe76ea
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_buildings_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_landuse_a_free_1.shx,260076,4c2467efb8f723dca1264ba6a5593f2c
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_a_free_1.dbf,115849,019d73b0dd66302ef81c932888f02a32
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_free_1.shx,75260,5931e6d02d83611ee08b47d7e008a73e
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_free_1.shp,262768,b84022354c404e1cdd439f944ab0199c
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_free_1.dbf,1158319,af97ecce2377582bca6ad7c9664bdb74
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_a_free_1.shx,6572,a2945bf0a80e4bf6092104a38b19b4fb
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_free_1.shx,740,4a151258a50020e1d591570cddb85dcb
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_free_1.dbf,11602,1b7309a8f56283228e92c828bba0aa36
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_free_1.shx,8868,13e7f988817e66180a4fd86c84a1819c
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_railways_free_1.shx,12420,47f15cfa7ef40c17ddabf518984e0474
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_railways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_a_free_1.shp,225036,261b84b36d9e130a3e36af877d3398a2
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_water_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_a_free_1.dbf,640230,401e470599631c8dfd13e725a81de813
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_water_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_a_free_1.dbf,11173,ec33fbf185e13cfeff974398947894be
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_waterways_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_free_1.dbf,167882,10dd411fa0760bf107a2c35d8e00b9a4
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_railways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_roads_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_free_1.dbf,1413145,fa208d0ab1cd1b42c4597f397836528c
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_landuse_a_free_1.shp,18279668,79251e9a1ead603719ae61fe4c4409fd
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_free_1.shp,30788,28387d049770dae2789865c858812d93
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_free_1.shp,226872,2dcf50849d9dfd1b247f6bac45227912
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pofw_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_buildings_a_free_1.dbf,35011616,ac37bddf85b2ef489d9ec3c64f9f9b5f
data/raw_data/countydata/OSM/essex-latest-free/README,672,0a7f9bc3f0e95dc69cfb17e8d4a5b2ce
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_waterways_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_railways_free_1.shp,316788,28d17ee6e759c83e03df9e519b21e3cd
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_waterways_free_1.shx,35236,d4222df7db314af54749aa91c0e468b5
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_buildings_a_free_1.shp,34016332,da400ed07bfbf39b39df36549fc911fd
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_roads_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_roads_free_1.shp,26644500,522f1985b377fec78d98cdac66e83743
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_free_1.shx,64892,76620a552bc92f4988f693b588adabe0
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_free_1.shp,276768,056a5ee7cf12a63b18f33f17941943c8
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_water_a_free_1.shx,75164,2397b8f4e3635f45256b46d6306868f6
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_a_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_a_free_1.shx,89508,2319e30191dd2aef114a918e6c6888ea
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_railways_free_1.dbf,242038,d3f1d1531e9ac1c9f615efd55f19ef99
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_waterways_free_1.dbf,650210,0ceaf42ad5204c99756dbd34b9b9a196
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_landuse_a_free_1.dbf,4647233,8ddb0958891ec7994b72204748565484
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_buildings_a_free_1.shx,1718452,0d0ad1f5b3df526ccca26159229d8b72
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_a_free_1.dbf,1598330,866dde5966b1f38e7ce1251db64dc8ef
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_roads_free_1.dbf,27350540,cfcd2bbc220bea72959344b4d92a03b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_places_a_free_1.shp,13933984,b504a7898fa4e1e41a95efb8a1e94c78
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_a_free_1.shp,412496,bf077fe56e9d0ddd473c07f90839aa3b
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_waterways_free_1.shp,1893556,f9a4037a52ad655f374372b365fbb4ce
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_natural_a_free_1.dbf,6454,53ae7e6bb9c8bd4f30a4e2a51b635f1c
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_traffic_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_pois_a_free_1.shp,2607032,43567830289d357408f738e1655f77f3
data/raw_data/countydata/OSM/essex-latest-free/gis_osm_transport_a_free_1.shp,60700,d70ca430e27cb6542cfbf65be5b82f55
data/raw_data/countydata/OSM/isle-of-wight-latest-free.shp.zip,13049269,ee43e8df0b99c228d9403d8fdc6b2132
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_water_a_free_1.shp,1356340,0d9f2e8e10dc64426444c70c9c7922a6
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_places_a_free_1.dbf,4937,710109a6f6104cf88812a335a8e0c0cc
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_pofw_free_1.prj,144,4aed6d03a6f3dc069565e358219b11b3
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_transport_a_free_1.shx,516,627b4deac6005ff862e6d9fdb585f6d9
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_natural_a_free_1.shx,204,ea0773e66e6d6f550611c823b6905f01
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_pois_free_1.dbf,1698573,cce0f68c63499add5b4bdd834a549668
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_traffic_a_free_1.shx,49156,b7b10422ee036022f126834945a4a88a
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_places_a_free_1.shx,348,1722ac246c66051dda3470f282b96e69
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_traffic_free_1.shx,134076,f321ac1061914cc9e5bd5bf019da7d49
data/raw_data/countydata/OSM/greater-manchester-latest-free/gis_osm_buildings_a_free_1.cpg,6,1ca15bf75755838f3db6aa559b6db2d3
